index,year,package,className,direction
1413,2017,base.trunk.src.org.hsqldb.lib,HashMap,To
1414,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,HsqlTimer,From
1415,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,HsqlTimer,To
1416,2014,base.trunk.src.org.hsqldb.persist,RAFileInJar,From
1417,2014,base.trunk.src.org.hsqldb.persist,RAFileInJar,To
1418,2013,base.trunk.src.org.hsqldb.test,TestBug785429,From
1419,2013,base.trunk.src.org.hsqldb.test,TestBug785429,To
1420,2019,hsqldb.src.org.hsqldb.server,OdbcUtil,From
1421,2019,hsqldb.src.org.hsqldb.server,OdbcUtil,To
1422,2011,base.trunk.src.org.hsqldb.lib.tar,TarReader,From
1423,2011,base.trunk.src.org.hsqldb.lib.tar,TarReader,To
1424,2007,base.trunk.src.org.hsqldb.util,OracleTransferHelper,From
1425,2007,base.trunk.src.org.hsqldb.util,OracleTransferHelper,To
1426,2014,base.trunk.src.org.hsqldb.rowio,RowOutputTextQuoted,From
1427,2014,base.trunk.src.org.hsqldb.rowio,RowOutputTextQuoted,To
1428,2010,base.trunk.src.org.hsqldb.test,TestBug1191815,From
1429,2010,base.trunk.src.org.hsqldb.test,TestBug1191815,To
1430,2007,base.trunk.src.org.hsqldb.lib,BaseList,From
1431,2007,base.trunk.src.org.hsqldb.lib,BaseList,To
1432,2014,base.trunk.src.org.hsqldb.rowio,RowOutputBinary180,From
1433,2014,base.trunk.src.org.hsqldb.rowio,RowOutputBinary180,To
1434,2012,base.trunk.src.org.hsqldb.lib,ClosableByteArrayOutputStream,From
1435,2012,base.trunk.src.org.hsqldb.lib,ClosableByteArrayOutputStream,To
1436,2019,hsqldb.src.org.hsqldb.util,Transfer,From
1437,2019,hsqldb.src.org.hsqldb.util,Transfer,To
1438,2011,base.trunk.src.org.hsqldb.rowio,RowInputBase,From
1439,2011,base.trunk.src.org.hsqldb.rowio,RowInputBase,To
1440,2010,base.trunk.src.org.hsqldb,ExpressionColumn,From
1441,2010,base.trunk.src.org.hsqldb,ExpressionColumn,To
1442,2010,base.trunk.src.org.hsqldb.test,TestHashStructures,From
1443,2010,base.trunk.src.org.hsqldb.test,TestHashStructures,To
1444,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,DTIType,From
1445,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,DTIType,To
1446,2012,base.trunk.src.org.hsqldb.server,OdbcUtil,From
1447,2012,base.trunk.src.org.hsqldb.server,OdbcUtil,To
1448,2014,base.trunk.src.org.hsqldb.lib.tar,RB,From
1449,2014,base.trunk.src.org.hsqldb.lib.tar,RB,To
1450,2014,base.trunk.src.org.hsqldb.test,TestMultiInsert,From
1451,2014,base.trunk.src.org.hsqldb.test,TestMultiInsert,To
1452,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc,jdbcClob,From
1453,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc,jdbcClob,To
1454,2012,base.trunk.src.org.hsqldb.persist,HsqlProperties,From
1455,2012,base.trunk.src.org.hsqldb.persist,HsqlProperties,To
1456,2019,hsqldb.src.org.hsqldb.util.preprocessor,Document,From
1457,2019,hsqldb.src.org.hsqldb.util.preprocessor,Document,To
1458,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,HsqldbTransferHelper,From
1459,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,HsqldbTransferHelper,To
1460,2014,base.trunk.src.org.hsqldb.test,AbstractTestOdbc,From
1461,2014,base.trunk.src.org.hsqldb.test,AbstractTestOdbc,To
1462,2007,base.trunk.src.org.hsqldb.types,ClobDataID,From
1463,2007,base.trunk.src.org.hsqldb.types,ClobDataID,To
1464,2017,base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,From
1465,2017,base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,To
1466,2019,hsqldb.src.org.hsqldb,StatementDMQL,From
1467,2019,hsqldb.src.org.hsqldb,StatementDMQL,To
1468,2011,base.trunk.src.org.hsqldb.server,ServerProperties,From
1469,2011,base.trunk.src.org.hsqldb.server,ServerProperties,To
1470,2012,base.trunk.src.org.hsqldb.util,ConnectionDialog,From
1471,2012,base.trunk.src.org.hsqldb.util,ConnectionDialog,To
1472,2010,base.trunk.src.org.hsqldb,Scanner,From
1473,2010,base.trunk.src.org.hsqldb,Scanner,To
1474,2019,hsqldb.src.org.hsqldb,ParserDDL,From
1475,2019,hsqldb.src.org.hsqldb,ParserDDL,To
1476,2007,base.trunk.src.org.hsqldb.util,PostgresTransferHelper,From
1477,2007,base.trunk.src.org.hsqldb.util,PostgresTransferHelper,To
1478,2014,base.trunk.src.org.hsqldb.persist,DataFileCache,From
1479,2014,base.trunk.src.org.hsqldb.persist,DataFileCache,To
1480,2019,hsqldb.src.org.hsqldb.test,TestUtil,From
1481,2019,hsqldb.src.org.hsqldb.test,TestUtil,To
1482,2019,hsqldb.src.org.hsqldb.lib,HashSet,From
1483,2019,hsqldb.src.org.hsqldb.lib,HashSet,To
1484,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc,jdbcSQLXML,From
1485,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc,jdbcSQLXML,To
1486,2014,base.trunk.src.org.hsqldb.auth,LdapAuthBeanTester,From
1487,2014,base.trunk.src.org.hsqldb.auth,LdapAuthBeanTester,To
1488,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib.tar,TarGenerator,From
1489,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib.tar,TarGenerator,To
1490,2012,base.trunk.src.org.hsqldb.jdbc,JDBCClob,From
1491,2012,base.trunk.src.org.hsqldb.jdbc,JDBCClob,To
1492,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,Expression,From
1493,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,Expression,To
1494,2013,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorData,From
1495,2013,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorData,To
1496,2012,base.trunk.src.org.hsqldb.persist,LobStoreRAFile,From
1497,2012,base.trunk.src.org.hsqldb.persist,LobStoreRAFile,To
1498,2014,base.trunk.src.org.hsqldb,ParserDML,From
1499,2014,base.trunk.src.org.hsqldb,ParserDML,To
1500,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rowio,RowOutputBinary,From
1501,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rowio,RowOutputBinary,To
1502,2017,base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,From
1503,2017,base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,To
1504,2013,base.trunk.src.org.hsqldb,RowAVLDisk,From
1505,2013,base.trunk.src.org.hsqldb,RowAVLDisk,To
1506,2010,base.trunk.src.org.hsqldb.util.preprocessor,Document,From
1507,2010,base.trunk.src.org.hsqldb.util.preprocessor,Document,To
1508,2011,base.trunk.src.org.hsqldb.lib,ClosableCharArrayWriter,From
1509,2011,base.trunk.src.org.hsqldb.lib,ClosableCharArrayWriter,To
1510,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,From
1511,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,To
1512,2014,base.trunk.src.org.hsqldb.persist,RowStoreAVLDisk,From
1513,2014,base.trunk.src.org.hsqldb.persist,RowStoreAVLDisk,To
1514,2013,base.trunk.src.org.hsqldb.sample,FindFile,From
1515,2013,base.trunk.src.org.hsqldb.sample,FindFile,To
1516,2013,base.trunk.src.org.hsqldb,StatementProcedure,From
1517,2013,base.trunk.src.org.hsqldb,StatementProcedure,To
1518,2010,base.trunk.src.org.hsqldb.scriptio,ScriptReaderText,From
1519,2010,base.trunk.src.org.hsqldb.scriptio,ScriptReaderText,To
1520,2012,base.trunk.src.org.hsqldb.jdbc,JDBCClobClient,From
1521,2012,base.trunk.src.org.hsqldb.jdbc,JDBCClobClient,To
1522,2013,base.trunk.src.org.hsqldb.types,IntervalType,From
1523,2013,base.trunk.src.org.hsqldb.types,IntervalType,To
1524,2017,base.trunk.src.org.hsqldb.test,TestTextTable,From
1525,2017,base.trunk.src.org.hsqldb.test,TestTextTable,To
1526,2007,base.trunk.src.org.hsqldb.jdbc,jdbcPreparedStatement,From
1527,2007,base.trunk.src.org.hsqldb.jdbc,jdbcPreparedStatement,To
1528,2019,hsqldb.src.org.hsqldb,RowAVLDiskData,From
1529,2019,hsqldb.src.org.hsqldb,RowAVLDiskData,To
1530,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc,jdbcResultSet,From
1531,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc,jdbcResultSet,To
1532,2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybridExtended,From
1533,2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybridExtended,To
1534,2012,base.trunk.src.org.hsqldb.test,TestTypeConversion,From
1535,2012,base.trunk.src.org.hsqldb.test,TestTypeConversion,To
1536,2010,base.trunk.src.org.hsqldb,RoutineSchema,From
1537,2010,base.trunk.src.org.hsqldb,RoutineSchema,To
1538,2007,base.trunk.test.org.hsqldb.jdbc,jdbcDataSourceFactoryTest,From
1539,2007,base.trunk.test.org.hsqldb.jdbc,jdbcDataSourceFactoryTest,To
1540,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.rowio,RowInputTextLog,From
1541,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.rowio,RowInputTextLog,To
1542,2012,base.trunk.src.org.hsqldb.types,BitType,From
1543,2012,base.trunk.src.org.hsqldb.types,BitType,To
1544,2007,base.trunk.test.org.hsqldb.jdbc,jdbcDataSourceTest,From
1545,2007,base.trunk.test.org.hsqldb.jdbc,jdbcDataSourceTest,To
1546,2014,base.trunk.src.org.hsqldb.lib,ArraySort,From
1547,2014,base.trunk.src.org.hsqldb.lib,ArraySort,To
1548,2019,hsqldb.src.org.hsqldb.types,ArrayType,From
1549,2019,hsqldb.src.org.hsqldb.types,ArrayType,To
1550,2017,base.trunk.src.org.hsqldb,QuerySpecification,From
1551,2017,base.trunk.src.org.hsqldb,QuerySpecification,To
1552,2010,base.trunk.src.org.hsqldb.test,TestAllTypes,From
1553,2010,base.trunk.src.org.hsqldb.test,TestAllTypes,To
1554,2010,base.trunk.src.org.hsqldb.test,TestSchemaParse,From
1555,2010,base.trunk.src.org.hsqldb.test,TestSchemaParse,To
1556,2014,base.trunk.src.org.hsqldb.persist,RowStoreAVLMemory,From
1557,2014,base.trunk.src.org.hsqldb.persist,RowStoreAVLMemory,To
1558,2019,hsqldb.src.org.hsqldb.lib,DoubleIntIndex,From
1559,2019,hsqldb.src.org.hsqldb.lib,DoubleIntIndex,To
1560,2014,base.trunk.src.org.hsqldb.lib,OrderedIntKeyHashMap,From
1561,2014,base.trunk.src.org.hsqldb.lib,OrderedIntKeyHashMap,To
1562,2019,hsqldb.src.org.hsqldb,StatementSchema,From
1563,2019,hsqldb.src.org.hsqldb,StatementSchema,To
1564,2017,base.trunk.src.org.hsqldb.lib,HsqlArrayList,From
1565,2017,base.trunk.src.org.hsqldb.lib,HsqlArrayList,To
1566,2013,base.trunk.src.org.hsqldb.lib,WrapperIterator,From
1567,2013,base.trunk.src.org.hsqldb.lib,WrapperIterator,To
1568,2019,hsqldb.src.org.hsqldb.lib,MultiValueHashMap,From
1569,2019,hsqldb.src.org.hsqldb.lib,MultiValueHashMap,To
1570,2013,base.trunk.src.org.hsqldb.lib,LongDeque,From
1571,2013,base.trunk.src.org.hsqldb.lib,LongDeque,To
1572,2017,base.trunk.src.org.hsqldb,ParserDQL,From
1573,2017,base.trunk.src.org.hsqldb,ParserDQL,To
1574,2007,base.trunk.src.org.hsqldb.rowio,RowOutputTextQuoted,From
1575,2007,base.trunk.src.org.hsqldb.rowio,RowOutputTextQuoted,To
1576,2007,base.trunk.src.org.hsqldb,CommandParser,From
1577,2007,base.trunk.src.org.hsqldb,CommandParser,To
1578,2019,hsqldb.src.org.hsqldb.rowio,RowOutputBase,From
1579,2019,hsqldb.src.org.hsqldb.rowio,RowOutputBase,To
1580,2014,base.trunk.src.org.hsqldb.util,OracleTransferHelper,From
1581,2014,base.trunk.src.org.hsqldb.util,OracleTransferHelper,To
1582,2014,base.trunk.src.org.hsqldb.lib,BaseList,From
1583,2014,base.trunk.src.org.hsqldb.lib,BaseList,To
1584,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,TestPreparedStatements,From
1585,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,TestPreparedStatements,To
1586,2011,base.trunk.src.org.hsqldb.persist,Logger,From
1587,2011,base.trunk.src.org.hsqldb.persist,Logger,To
1588,2007,base.trunk.src.org.hsqldb.test,TestMultiInsert,From
1589,2007,base.trunk.src.org.hsqldb.test,TestMultiInsert,To
1590,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,RoutineSchema,From
1591,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,RoutineSchema,To
1592,2019,hsqldb.src.org.hsqldb.jdbc,JDBCDataSource,From
1593,2019,hsqldb.src.org.hsqldb.jdbc,JDBCDataSource,To
1594,2014,base.trunk.src.org.hsqldb.types,ClobDataID,From
1595,2014,base.trunk.src.org.hsqldb.types,ClobDataID,To
1596,2010,base.trunk.src.org.hsqldb.store,BaseHashMap,From
1597,2010,base.trunk.src.org.hsqldb.store,BaseHashMap,To
1598,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestSubQueriesInPreparedStatements,From
1599,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestSubQueriesInPreparedStatements,To
1600,2019,hsqldb.src.org.hsqldb.lib,HsqlArrayHeap,From
1601,2019,hsqldb.src.org.hsqldb.lib,HsqlArrayHeap,To
1602,2017,base.trunk.src.org.hsqldb,ExpressionAccessor,From
1603,2017,base.trunk.src.org.hsqldb,ExpressionAccessor,To
1604,2011,base.trunk.src.org.hsqldb,RoutineSchema,From
1605,2011,base.trunk.src.org.hsqldb,RoutineSchema,To
1606,2017,base.trunk.src.org.hsqldb.test,TestPreparedStatements,From
1607,2017,base.trunk.src.org.hsqldb.test,TestPreparedStatements,To
1608,2007,base.trunk.src.org.hsqldb.test,TestStoredProcedure,From
1609,2007,base.trunk.src.org.hsqldb.test,TestStoredProcedure,To
1610,2013,base.trunk.src.org.hsqldb.test,TestCacheSize,From
1611,2013,base.trunk.src.org.hsqldb.test,TestCacheSize,To
1612,2013,base.trunk.src.org.hsqldb.jdbc,JDBCStatement,From
1613,2013,base.trunk.src.org.hsqldb.jdbc,JDBCStatement,To
1614,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util.preprocessor,BasicResolver,From
1615,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util.preprocessor,BasicResolver,To
1616,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,LongDeque,From
1617,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,LongDeque,To
1618,2017,base.trunk.src.org.hsqldb,TransactionManagerMV2PL,From
1619,2017,base.trunk.src.org.hsqldb,TransactionManagerMV2PL,To
1620,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.store,ReusableObjectCache,From
1621,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.store,ReusableObjectCache,To
1622,2012,base.trunk.src.org.hsqldb,ExpressionLike,From
1623,2012,base.trunk.src.org.hsqldb,ExpressionLike,To
1624,2013,base.trunk.src.org.hsqldb,TriggerDef,From
1625,2013,base.trunk.src.org.hsqldb,TriggerDef,To
1626,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.persist,RandomAccessInterface,From
1627,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.persist,RandomAccessInterface,To
1628,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc.pool,BaseConnectionWrapper,From
1629,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc.pool,BaseConnectionWrapper,To
1630,2011,base.trunk.src.org.hsqldb.store,BaseHashMap,From
1631,2011,base.trunk.src.org.hsqldb.store,BaseHashMap,To
1632,2013,base.trunk.src.org.hsqldb.auth,JaasAuthBean,From
1633,2013,base.trunk.src.org.hsqldb.auth,JaasAuthBean,To
1634,2014,base.trunk.src.org.hsqldb.rowio,RowOutputBase,From
1635,2014,base.trunk.src.org.hsqldb.rowio,RowOutputBase,To
1636,2013,base.trunk.src.org.hsqldb.jdbc,JDBCColumnMetaData,From
1637,2013,base.trunk.src.org.hsqldb.jdbc,JDBCColumnMetaData,To
1638,2017,base.trunk.src.org.hsqldb.lib,ClosableByteArrayOutputStream,From
1639,2017,base.trunk.src.org.hsqldb.lib,ClosableByteArrayOutputStream,To
1640,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.navigator,RowSetNavigatorLinkedList,From
1641,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.navigator,RowSetNavigatorLinkedList,To
1642,2019,hsqldb.src.org.hsqldb,ParserDML,From
1643,2019,hsqldb.src.org.hsqldb,ParserDML,To
1644,2010,base.trunk.src.org.hsqldb.persist,Logger,From
1645,2010,base.trunk.src.org.hsqldb.persist,Logger,To
1646,2014,base.trunk.src.org.hsqldb.test,TestUpdatableResultSets,From
1647,2014,base.trunk.src.org.hsqldb.test,TestUpdatableResultSets,To
1648,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util,ZaurusEditor,From
1649,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util,ZaurusEditor,To
1650,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib.tar,TarFileOutputStream,From
1651,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib.tar,TarFileOutputStream,To
1652,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestSchemaParse,From
1653,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestSchemaParse,To
1654,2019,hsqldb.src.org.hsqldb.jdbc,JDBCPool,From
1655,2019,hsqldb.src.org.hsqldb.jdbc,JDBCPool,To
1656,2017,base.trunk.src.org.hsqldb.server,OdbcUtil,From
1657,2017,base.trunk.src.org.hsqldb.server,OdbcUtil,To
1658,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rowio,RowOutputText,From
1659,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rowio,RowOutputText,To
1660,2007,base.trunk.src.org.hsqldb.result,ResultMetaData,From
1661,2007,base.trunk.src.org.hsqldb.result,ResultMetaData,To
1662,2017,base.trunk.src.org.hsqldb.persist,HsqlProperties,From
1663,2017,base.trunk.src.org.hsqldb.persist,HsqlProperties,To
1664,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.persist,CachedObjectBase,From
1665,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.persist,CachedObjectBase,To
1666,2013,base.trunk.src.org.hsqldb.persist,ScaledRAFileSimple,From
1667,2013,base.trunk.src.org.hsqldb.persist,ScaledRAFileSimple,To
1668,2012,base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,From
1669,2012,base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,To
1670,2013,base.trunk.src.org.hsqldb.types,BinaryType,From
1671,2013,base.trunk.src.org.hsqldb.types,BinaryType,To
1672,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,CachedRow,From
1673,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,CachedRow,To
1674,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb,RangeVariableResolver,From
1675,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb,RangeVariableResolver,To
1676,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.jdbc,JDBCParameterMetaData,From
1677,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.jdbc,JDBCParameterMetaData,To
1678,2012,base.trunk.src.org.hsqldb.store,ReusableObjectCache,From
1679,2012,base.trunk.src.org.hsqldb.store,ReusableObjectCache,To
1680,2011,base.trunk.src.org.hsqldb,Scanner,From
1681,2011,base.trunk.src.org.hsqldb,Scanner,To
1682,2012,base.trunk.src.org.hsqldb.lib,LongKeyLongValueHashMap,From
1683,2012,base.trunk.src.org.hsqldb.lib,LongKeyLongValueHashMap,To
1684,2017,base.trunk.src.org.hsqldb.map,BaseHashMap,From
1685,2017,base.trunk.src.org.hsqldb.map,BaseHashMap,To
1686,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCStatement,From
1687,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCStatement,To
1688,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,ClobDataID,From
1689,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,ClobDataID,To
1690,2012,base.trunk.src.org.hsqldb.persist,TextCache,From
1691,2012,base.trunk.src.org.hsqldb.persist,TextCache,To
1692,2017,base.trunk.src.org.hsqldb,TableWorks,From
1693,2017,base.trunk.src.org.hsqldb,TableWorks,To
1694,2014,base.trunk.src.org.hsqldb.persist,RowStoreAVLDiskData,From
1695,2014,base.trunk.src.org.hsqldb.persist,RowStoreAVLDiskData,To
1696,2017,base.trunk.src.org.hsqldb.lib,LineGroupReader,From
1697,2017,base.trunk.src.org.hsqldb.lib,LineGroupReader,To
1698,2012,base.trunk.src.org.hsqldb.lib,HsqlDeque,From
1699,2012,base.trunk.src.org.hsqldb.lib,HsqlDeque,To
1700,2012,base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,From
1701,2012,base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,To
1702,2017,base.trunk.src.org.hsqldb,SchemaManager,From
1703,2017,base.trunk.src.org.hsqldb,SchemaManager,To
1704,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,BlobData,From
1705,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,BlobData,To
1706,2017,base.trunk.src.org.hsqldb.jdbc,JDBCDataSource,From
1707,2017,base.trunk.src.org.hsqldb.jdbc,JDBCDataSource,To
1708,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.dbinfo,DatabaseInformationMain,From
1709,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.dbinfo,DatabaseInformationMain,To
1710,2010,base.trunk.src.org.hsqldb.server,ServerProperties,From
1711,2010,base.trunk.src.org.hsqldb.server,ServerProperties,To
1712,2014,base.trunk.src.org.hsqldb.types,BooleanType,From
1713,2014,base.trunk.src.org.hsqldb.types,BooleanType,To
1714,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,OrderedHashSet,From
1715,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,OrderedHashSet,To
1716,2014,base.trunk.src.org.hsqldb.lib,ArrayUtil,From
1717,2014,base.trunk.src.org.hsqldb.lib,ArrayUtil,To
1718,2019,hsqldb.src.org.hsqldb.jdbc,JDBCCallableStatement,From
1719,2019,hsqldb.src.org.hsqldb.jdbc,JDBCCallableStatement,To
1720,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,DistinctType,From
1721,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,DistinctType,To
1722,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,TimeData,From
1723,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,TimeData,To
1724,2012,base.trunk.src.org.hsqldb.lib,HashMap,From
1725,2012,base.trunk.src.org.hsqldb.lib,HashMap,To
1726,2013,base.trunk.src.org.hsqldb.util.preprocessor,Defines,From
1727,2013,base.trunk.src.org.hsqldb.util.preprocessor,Defines,To
1728,2019,hsqldb.src.org.hsqldb.index,NodeAVLDiskLarge,From
1729,2019,hsqldb.src.org.hsqldb.index,NodeAVLDiskLarge,To
1730,2014,base.trunk.src.org.hsqldb,StatementQuery,From
1731,2014,base.trunk.src.org.hsqldb,StatementQuery,To
1732,2012,base.trunk.src.org.hsqldb.test,TestGroupByHaving,From
1733,2012,base.trunk.src.org.hsqldb.test,TestGroupByHaving,To
1734,2011,base.trunk.src.org.hsqldb.scriptio,ScriptReaderText,From
1735,2011,base.trunk.src.org.hsqldb.scriptio,ScriptReaderText,To
1736,2007,base.trunk.test.org.hsqldb.jdbc,jdbcParameterMetaDataTest,From
1737,2007,base.trunk.test.org.hsqldb.jdbc,jdbcParameterMetaDataTest,To
1738,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rights,UserManager,From
1739,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rights,UserManager,To
1740,2014,base.trunk.src.org.hsqldb.test,TestSubQueriesInPreparedStatements,From
1741,2014,base.trunk.src.org.hsqldb.test,TestSubQueriesInPreparedStatements,To
1742,2010,base.trunk.src.org.hsqldb.lib,ClosableCharArrayWriter,From
1743,2010,base.trunk.src.org.hsqldb.lib,ClosableCharArrayWriter,To
1744,2011,base.trunk.src.org.hsqldb.util.preprocessor,Document,From
1745,2011,base.trunk.src.org.hsqldb.util.preprocessor,Document,To
1746,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestMerge,From
1747,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestMerge,To
1748,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.rowio,RowOutputBase,From
1749,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.rowio,RowOutputBase,To
1750,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rowio,RowInputBinary,From
