versionDate,packageName,className,classSize,duplicateCount,duplicateLines,largestDuplicate
2017,base.trunk.src.org.hsqldb.lib,IntValueHashMap,159,22,172,16
2012,base.trunk.src.org.hsqldb.util,TransferDb,670,10,74,14
2007,base.trunk.src.org.hsqldb.test,TestSubQueriesInPreparedStatements,84,2,10,5
2013,base.trunk.src.org.hsqldb.lib,FileArchiver,137,4,26,8
2013,base.trunk.src.org.hsqldb.jdbc,JDBCClob,218,5,32,7
2019,base.trunk.src.org.hsqldb.test,TestDatetimeSimple,189,2,11,6
2010,base.trunk.src.org.hsqldb,QuerySpecification,1723,12,75,12
2011,base.trunk.src.org.hsqldb,StatementSchema,1185,29,212,17
2007,base.trunk.src.org.hsqldb.rights,Grantee,712,16,125,15
2012,base.trunk.src.org.hsqldb.test,TestBatchExecution,283,8,57,10
2010,base.trunk.src.org.hsqldb.lib,HsqlArrayList,210,4,29,8
2013,base.trunk.src.org.hsqldb.result,ResultMetaData,351,3,21,8
2009,base.trunk.src.org.hsqldb.jdbc,JDBCParameterMetaData,133,6,48,11
2008,base.trunk.src.org.hsqldb,NumberSequence,371,15,196,23
2010,base.trunk.src.org.hsqldb.scriptio,ScriptReaderDecode,80,1,6,6
2009,base.trunk.src.org.hsqldb.rowio,RowOutputTextLog,149,2,14,8
2011,base.trunk.src.org.hsqldb.lib,IntKeyHashMap,107,19,242,25
2013,base.trunk.src.org.hsqldb.scriptio,ScriptReaderText,195,1,6,6
2009,base.trunk.src.org.hsqldb.test,TestHarness,178,6,32,6
2010,base.trunk.src.org.hsqldb,QueryExpression,690,6,38,12
2014,base.trunk.src.org.hsqldb.util,TransferSQLText,636,23,181,22
2014,base.trunk.src.org.hsqldb.lib,ClosableByteArrayOutputStream,136,5,59,17
2013,base.trunk.src.org.hsqldb.lib,HsqlByteArrayOutputStream,245,1,5,5
2014,base.trunk.src.org.hsqldb.lib,OrderedIntKeyHashMap,115,19,242,25
2008,base.trunk.src.org.hsqldb.index,Index,855,16,141,15
2013,base.trunk.src.org.hsqldb.lib,HashMap,122,16,157,22
2009,base.trunk.src.org.hsqldb,StatementSchemaDefinition,131,3,22,8
2019,base.trunk.src.org.hsqldb,StatementInsert,118,2,14,7
2012,base.trunk.src.org.hsqldb,RoutineSchema,222,3,16,6
2010,base.trunk.src.org.hsqldb,StatementSimple,126,10,92,14
2017,base.trunk.src.org.hsqldb.persist,CachedObjectBase,81,2,14,8
2013,base.trunk.src.org.hsqldb.rights,Grantee,712,20,154,15
2010,base.trunk.src.org.hsqldb.store,ValuePoolHashMap,241,33,224,19
2013,base.trunk.src.org.hsqldb.test,TestCascade,98,2,10,5
2009,base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,119,20,212,19
2012,base.trunk.src.org.hsqldb,TransactionManager2PL,190,14,148,25
2013,base.trunk.src.org.hsqldb.persist,Crypto,148,2,20,10
2010,base.trunk.src.org.hsqldb.rights,Right,693,4,22,6
2019,base.trunk.src.org.hsqldb.jdbc,JDBCResultSetMetaData,227,7,55,11
2009,base.trunk.src.org.hsqldb,Table,1624,15,91,11
2012,base.trunk.src.org.hsqldb.lib,ClosableCharArrayWriter,147,6,66,17
2010,base.trunk.src.org.hsqldb.rowio,RowInputTextLog,354,4,28,8
2010,base.trunk.src.org.hsqldb,FunctionCustom,2469,25,155,10
2019,base.trunk.src.org.hsqldb.sample,TriggerSample,284,4,26,8
2014,base.trunk.src.org.hsqldb.test,TestQuotes,93,2,11,6
2011,base.trunk.src.org.hsqldb,QueryExpression,690,6,38,12
2008,base.trunk.src.org.hsqldb.test,TestBase,88,1,5,5
2008,base.trunk.src.org.hsqldb.types,ClobDataRemoteClient,114,7,41,7
2008,base.trunk.src.org.hsqldb.test,TestBatchExecution,225,6,43,10
2011,base.trunk.src.org.hsqldb.scriptio,ScriptReaderDecode,80,1,6,6
2014,base.trunk.src.org.hsqldb.persist,RAFileNIO,366,16,97,12
2015,base.trunk.src.org.hsqldb.test,AllSimpleTests,33,1,5,5
2010,base.trunk.src.org.hsqldb.lib,IntKeyHashMap,107,19,242,25
2008,base.trunk.test.org.hsqldb.jdbc,JdbcTestCase,629,2,20,10
2014,base.trunk.src.org.hsqldb.lib.tar,TarReaderMain,40,2,36,29
2015,base.trunk.src.org.hsqldb.test,TestJDBCSavepoints,282,5,36,10
2011,base.trunk.src.org.hsqldb,QuerySpecification,1723,12,75,12
2007,base.trunk.src.org.hsqldb,Select,978,4,28,9
2011,base.trunk.src.org.hsqldb.lib,HsqlArrayList,210,4,29,8
2010,base.trunk.src.org.hsqldb,StatementSchema,1185,29,212,17
2011,base.trunk.src.org.hsqldb,ExpressionValue,51,7,52,11
2015,base.trunk.src.org.hsqldb.persist,RAFileNIO,369,15,100,12
2008,base.trunk.src.org.hsqldb.rowio,RowInputTextLog,273,18,106,11
2015,base.trunk.src.org.hsqldb,StatementSchemaDefinition,143,8,61,13
2008,base.trunk.src.org.hsqldb.test,TestHarness,178,6,32,6
2014,base.trunk.src.org.hsqldb,HsqlNameManager,341,2,12,6
2008,base.trunk.src.org.hsqldb.types,BooleanType,122,13,83,10
2013,base.trunk.src.org.hsqldb.persist,ScaledRAFileInJar,161,9,73,20
2012,base.trunk.src.org.hsqldb.store,BaseHashMap,1153,44,356,26
2010,base.trunk.src.org.hsqldb.jdbc,JDBCParameterMetaData,157,8,64,11
2014,base.trunk.src.org.hsqldb,HsqlDateTime,563,4,20,5
2010,base.trunk.src.org.hsqldb.test,TestLobs,635,29,294,38
2019,base.trunk.src.org.hsqldb.test,TestJDBCGeneratedColumns,157,9,55,9
2013,base.trunk.src.org.hsqldb.test,TestCollation,139,1,5,5
2007,base.trunk.src.org.hsqldb.jdbc,jdbcCallableStatement,461,1,8,8
2013,base.trunk.src.org.hsqldb.sample,TriggerSample,285,4,26,8
2015,base.trunk.src.org.hsqldb.persist,RAFileSimple,89,5,50,19
2009,base.trunk.src.org.hsqldb.cmdline,SqlTool,473,1,7,7
2011,base.trunk.src.org.hsqldb,Expression,1328,44,331,18
2015,base.trunk.src.org.hsqldb.persist,DataSpaceManagerBlocks,651,4,20,5
2012,base.trunk.src.org.hsqldb.persist,LobStoreMem,82,3,15,5
2011,base.trunk.src.org.hsqldb.rowio,RowOutputText,241,3,28,11
2011,base.trunk.src.org.hsqldb,StatementCompound,589,13,118,26
2011,base.trunk.src.org.hsqldb.jdbc,JDBCBlobClient,161,5,32,7
2011,base.trunk.src.org.hsqldb,SetFunction,470,6,46,12
2013,base.trunk.src.org.hsqldb.types,IntervalSecondData,97,1,8,8
2014,base.trunk.src.org.hsqldb.dbinfo,DatabaseInformationMain,1903,58,509,58
2011,base.trunk.src.org.hsqldb.util,CodeSwitcher,295,4,22,6
2015,base.trunk.src.org.hsqldb.rowio,RowInputBase,185,3,24,10
2017,base.trunk.src.org.hsqldb,ParserTable,1421,87,1339,124
2010,base.trunk.src.org.hsqldb.persist,LobManager,1181,37,283,21
2007,base.trunk.src.org.hsqldb,CompiledStatement,548,6,40,9
2010,base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,75,1,10,10
2017,base.trunk.src.org.hsqldb.lib.tar,DbBackupMain,73,4,70,32
2017,base.trunk.src.org.hsqldb.types,NumberType,1483,68,429,11
2012,base.trunk.src.org.hsqldb.util.preprocessor,Token,62,3,18,6
2017,base.trunk.src.org.hsqldb.auth,AuthUtils,53,2,13,8
2011,base.trunk.src.org.hsqldb.lib,DataOutputStream,77,2,10,5
2007,base.trunk.src.org.hsqldb.server,WebServer,73,3,21,9
2011,base.trunk.src.org.hsqldb.lib,CharArrayWriter,98,1,5,5
2010,base.trunk.src.org.hsqldb,ParserRoutine,1504,35,263,15
2014,base.trunk.src.org.hsqldb.map,ReusableObjectCache,21,1,5,5
2010,base.trunk.src.org.hsqldb.lib,LongDeque,196,13,90,14
2019,base.trunk.src.org.hsqldb.lib,LongKeyHashMap,172,18,184,19
2012,base.trunk.src.org.hsqldb.result,ResultLob,494,10,66,11
2012,base.trunk.src.org.hsqldb.rowio,RowOutputTextQuoted,25,1,5,5
2019,base.trunk.src.org.hsqldb,TransactionManagerMV2PL,338,29,332,25
2013,base.trunk.src.org.hsqldb.persist,Logger,1466,2,10,5
2008,base.trunk.src.org.hsqldb.util,Transfer,813,10,65,8
2013,base.trunk.src.org.hsqldb.types,ArrayType,348,21,172,17
2007,base.trunk.src.org.hsqldb.persist,DataFileCache,856,14,93,11
2008,base.trunk.src.org.hsqldb.test,TestCollation,136,1,5,5
2008,base.trunk.src.org.hsqldb.test,TestDatabaseMetaData,149,6,32,6
2013,base.trunk.src.org.hsqldb.cmdline,SqltoolRB,284,2,49,37
2015,base.trunk.src.org.hsqldb.test,TestSql,648,13,201,92
2015,base.trunk.src.org.hsqldb.test,TestGroupByHaving,182,9,58,9
2009,base.trunk.src.org.hsqldb.lib.tar,TarFileInputStream,103,1,5,5
2017,base.trunk.src.org.hsqldb,Session,1360,6,40,10
2008,base.trunk.src.org.hsqldb,CompiledStatementManager,177,2,20,10
2015,base.trunk.src.org.hsqldb.rowio,RowInputBinary180,43,1,7,7
2017,base.trunk.src.org.hsqldb,ColumnSchema,241,3,16,6
2017,base.trunk.src.org.hsqldb,ExpressionTable,169,8,48,9
2007,base.trunk.src.org.hsqldb.jdbc.pool,BaseConnectionWrapper,254,3,17,7
2019,base.trunk.src.org.hsqldb,SchemaObjectSet,398,15,108,12
2011,base.trunk.src.org.hsqldb.auth,AuthBeanMultiplexer,121,2,13,8
2013,base.trunk.src.org.hsqldb.test,TestDateTime,181,6,64,16
2008,base.trunk.src.org.hsqldb.util,ZaurusDatabaseManager,469,21,189,37
2007,base.trunk.src.org.hsqldb.util,Transfer,828,10,65,8
2012,base.trunk.src.org.hsqldb.server,PgType,328,6,42,10
2017,base.trunk.src.org.hsqldb.test,TestPreparedSubQueries,195,9,53,9
2012,base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,1031,10,63,11
2014,base.trunk.src.org.hsqldb.lib,HashSet,107,1,5,5
2013,base.trunk.src.org.hsqldb.lib,StringComparator,16,2,13,8
2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLDisk,211,15,102,16
2011,base.trunk.src.org.hsqldb.jdbc,JDBCPreparedStatement,1537,38,280,19
2012,base.trunk.src.org.hsqldb.test,JDBCBench,806,46,475,38
2014,base.trunk.src.org.hsqldb.test,TestNullInUnion,44,1,30,30
2013,base.trunk.src.org.hsqldb.util,TransferCommon,67,2,10,5
2019,base.trunk.src.org.hsqldb.test,TestCascade,98,2,10,5
2019,base.trunk.src.org.hsqldb,StatementCommand,1057,30,190,22
2014,base.trunk.src.org.hsqldb,StatementQuery,57,2,17,9
2017,base.trunk.src.org.hsqldb.types,DTIType,335,1,6,6
2008,base.trunk.src.org.hsqldb.jdbc,jdbcPreparedStatement,1084,23,251,21
2017,base.trunk.src.org.hsqldb.util,Tree,253,10,101,20
2010,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorData,456,20,180,16
2010,base.trunk.src.org.hsqldb.server,WebServer,73,3,21,9
2008,base.trunk.src.org.hsqldb.navigator,DataRowSetNavigator,327,6,38,9
2012,base.trunk.src.org.hsqldb.lib.tar,DbBackup,251,1,7,7
2007,base.trunk.src.org.hsqldb.lib,LongDeque,196,13,90,14
2017,base.trunk.src.org.hsqldb.jdbc,JDBCDataSource,79,5,40,11
2017,base.trunk.src.org.hsqldb,StatementProcedure,239,4,32,12
2011,base.trunk.src.org.hsqldb.test,TestOdbcTypes,1282,183,2036,25
2019,base.trunk.src.org.hsqldb.lib,FileUtil,321,1,15,15
2009,base.trunk.src.org.hsqldb.store,BaseHashMap,1004,33,277,26
2007,base.trunk.test.org.hsqldb.jdbc,jdbcConnectionTest,553,11,94,16
2008,base.trunk.src.org.hsqldb.lib,ClosableByteArrayOutputStream,137,5,59,17
2015,base.trunk.src.org.hsqldb.persist,RowStoreAVLDiskData,183,12,94,14
2014,base.trunk.src.org.hsqldb.test,TestPreparedSubQueries,195,10,58,9
2015,base.trunk.src.org.hsqldb.persist,IntArrayCachedObject,43,1,6,6
2013,base.trunk.src.org.hsqldb,RowAction,653,13,103,13
2013,base.trunk.src.org.hsqldb.persist,RowStoreAVLDiskData,155,12,86,15
2013,base.trunk.src.org.hsqldb,TransactionManagerMVCC,564,24,221,23
2011,base.trunk.src.org.hsqldb.util,PostgresTransferHelper,95,5,50,21
2011,base.trunk.src.org.hsqldb.cmdline,SqlFile,4633,42,272,12
2010,base.trunk.src.org.hsqldb.jdbc,JDBCColumnMetaData,51,1,6,6
2011,base.trunk.src.org.hsqldb.test,TestStressInsert,133,2,16,8
2010,base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,251,2,21,15
2012,base.trunk.src.org.hsqldb.rowio,RowOutputBase,176,4,36,10
2015,base.trunk.src.org.hsqldb.rights,GranteeManager,517,7,37,6
2017,base.trunk.src.org.hsqldb.jdbc,JDBCArray,146,7,75,17
2012,base.trunk.src.org.hsqldb.test,TestCacheSize,675,51,425,18
2015,base.trunk.src.org.hsqldb.server,ServerProperties,196,1,5,5
2013,base.trunk.src.org.hsqldb,ParserDDL,3740,101,658,16
2012,base.trunk.src.org.hsqldb.jdbc,JDBCCallableStatement,782,12,94,14
2009,base.trunk.src.org.hsqldb.persist,LobStoreMem,62,2,10,5
2019,base.trunk.src.org.hsqldb,ExpressionOp,644,22,219,31
2010,base.trunk.src.org.hsqldb.util,Transfer,828,10,65,8
2015,base.trunk.src.org.hsqldb.rowio,RowOutputText,237,3,28,11
2014,base.trunk.src.org.hsqldb.types,Type,825,10,71,12
2011,base.trunk.src.org.hsqldb.lib,HashMappedList,130,2,11,6
2008,base.trunk.src.org.hsqldb,BaseParser,296,4,20,5
2017,base.trunk.src.org.hsqldb.persist,RAFile,332,5,30,7
2017,base.trunk.src.org.hsqldb.util,ConnectionDialogCommon,191,2,12,6
2007,base.trunk.src.org.hsqldb.rowio,RowInputTextLog,354,4,28,8
2014,base.trunk.src.org.hsqldb.lib,BaseList,111,2,14,9
2007,base.trunk.src.org.hsqldb.store,ValuePoolHashMap,241,33,224,19
2015,base.trunk.src.org.hsqldb.jdbc,JDBCClob,221,5,32,7
2015,base.trunk.src.org.hsqldb.persist,RAStorageWrapper,55,3,38,19
2015,base.trunk.src.org.hsqldb.rights,Right,710,4,22,6
2013,base.trunk.src.org.hsqldb.lib,RefCapablePropertyResourceBundle,258,2,30,15
2012,base.trunk.src.org.hsqldb.test,TestMerge,279,20,134,11
2007,base.trunk.src.org.hsqldb,Types,603,8,72,14
2009,base.trunk.src.org.hsqldb,SessionData,266,2,10,5
2009,base.trunk.src.org.hsqldb.test,TestAllTypes,298,11,62,9
2015,base.trunk.src.org.hsqldb.persist,TextFileReader,198,4,22,6
2015,base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,114,21,224,19
2019,base.trunk.src.org.hsqldb.lib,HashMappedList,130,1,6,6
2015,base.trunk.src.org.hsqldb.lib,DoubleIntIndex,583,45,421,44
2017,base.trunk.src.org.hsqldb.test,TestTriggers,109,2,10,5
2017,base.trunk.src.org.hsqldb,TableBase,334,1,5,5
2009,base.trunk.src.org.hsqldb,QueryExpression,520,5,32,8
2015,base.trunk.src.org.hsqldb.util.preprocessor,BasicResolver,33,1,6,6
2017,base.trunk.src.org.hsqldb.jdbc,JDBCConnection,830,11,100,22
2013,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybridExtended,74,1,6,6
2019,base.trunk.src.org.hsqldb.test,TestDateTime,181,6,64,16
2019,base.trunk.src.org.hsqldb.util,ConnectionDialogSwing,252,3,23,11
2017,base.trunk.src.org.hsqldb.lib,HsqlDeque,203,13,90,14
2008,base.trunk.src.org.hsqldb.jdbc.pool,BaseConnectionWrapper,248,3,22,8
2014,base.trunk.src.org.hsqldb.test,TestLibSpeed,166,2,18,9
2019,base.trunk.src.org.hsqldb,ExpressionColumnAccessor,91,2,15,8
2012,base.trunk.src.org.hsqldb.test,TestTypeConversion,127,5,32,10
2015,base.trunk.src.org.hsqldb.server,PgType,327,6,42,10
2014,base.trunk.src.org.hsqldb.types,ClobDataID,158,12,76,12
2017,base.trunk.src.org.hsqldb.lib,IntKeyHashMapConcurrent,147,22,234,19
2013,base.trunk.src.org.hsqldb.rowio,RowOutputBinary180,45,1,6,6
2012,base.trunk.src.org.hsqldb.cmdline.sqltool,SqlFileScanner,773,5,33,9
2013,base.trunk.src.org.hsqldb,ParserCommand,1546,21,196,17
2011,base.trunk.integration.hibernate.src.org.hibernate.dialect,HSQLDialect,401,2,12,6
2009,base.trunk.src.org.hsqldb,StatementManager,177,2,18,9
2015,base.trunk.src.org.hsqldb,ExpressionLogical,1736,45,298,14
2013,base.trunk.src.org.hsqldb.types,CharacterType,847,36,270,18
2008,base.trunk.src.org.hsqldb.lib,BaseList,100,1,9,9
2010,base.trunk.src.org.hsqldb.index,NodeAVLDisk,353,21,132,14
2017,base.trunk.src.org.hsqldb,StatementSchemaDefinition,143,10,72,13
2011,base.trunk.src.org.hsqldb.test,TestSubQueriesInPreparedStatements,84,2,10,5
2011,base.trunk.src.org.hsqldb.test,TestTextTables,161,4,22,6
2019,base.trunk.src.org.hsqldb.auth,LdapAuthBean,360,2,11,6
2008,base.trunk.src.org.hsqldb,RangeVariable,560,3,17,6
2007,base.trunk.src.org.hsqldb.index,Node,66,2,12,6
2015,base.trunk.src.org.hsqldb,ExpressionTable,168,8,48,9
2012,base.trunk.src.org.hsqldb.lib,OrderedLongHashSet,82,6,44,11
2008,base.trunk.src.org.hsqldb.util,TransferTable,298,25,222,17
2017,base.trunk.src.org.hsqldb.index,IndexAVLMemory,330,8,66,12
2014,base.trunk.src.org.hsqldb,FunctionSQL,1572,34,267,15
2019,base.trunk.src.org.hsqldb,StatementSimple,132,9,87,14
2012,base.trunk.src.org.hsqldb,StatementHandler,136,2,12,7
2014,base.trunk.src.org.hsqldb,ExpressionAccessor,113,8,66,15
2011,base.trunk.src.org.hsqldb.test,TestINPredicateParameterizationAndCorrelation,116,7,41,6
2012,base.trunk.src.org.hsqldb.types,ClobType,136,11,80,13
2017,base.trunk.src.org.hsqldb,TriggerDef,416,9,83,20
2009,base.trunk.src.org.hsqldb.jdbc,BlobInputStream,76,8,72,20
2014,base.trunk.src.org.hsqldb.rowio,RowInputText,360,25,191,13
2008,base.trunk.src.org.hsqldb,Table,1926,21,163,16
2012,base.trunk.src.org.hsqldb.types,UserTypeModifier,142,3,20,8
2008,base.trunk.src.org.hsqldb,Parser,2713,36,223,11
2010,base.trunk.src.org.hsqldb.test,TestUtil,736,30,255,15
2008,base.trunk.src.org.hsqldb.types,DomainType,216,5,133,75
2010,base.trunk.src.org.hsqldb.lib.tar,TarGenerator,403,1,5,5
2019,base.trunk.src.org.hsqldb.lib,DoubleIntIndex,508,18,118,8
2008,base.trunk.src.org.hsqldb.jdbc,jdbcDatabaseMetaData,1079,9,60,10
2014,base.trunk.src.org.hsqldb.types,BooleanType,194,19,130,12
2010,base.trunk.src.org.hsqldb.test,TestOdbcTypes,1282,183,2036,25
2008,base.trunk.src.org.hsqldb.util,ZaurusTextField,39,2,12,7
2010,base.trunk.src.org.hsqldb.lib,HashMappedList,130,2,11,6
2019,base.trunk.src.org.hsqldb.auth,HsqldbSlaveAuthBean,95,1,5,5
2012,base.trunk.src.org.hsqldb.types,DateTimeType,1255,36,267,17
2007,base.trunk.src.org.hsqldb.jdbc.pool,ManagedPoolDataSource,519,1,7,7
2019,base.trunk.src.org.hsqldb.types,BooleanType,193,18,124,12
2013,base.trunk.src.org.hsqldb.jdbc.pool,JDBCPooledDataSource,43,1,10,10
2015,base.trunk.src.org.hsqldb.persist,RAShadowFile,228,4,23,7
2007,base.trunk.src.org.hsqldb.test,TestUtil,736,29,250,15
2012,base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,114,20,212,19
2019,base.trunk.src.org.hsqldb.util,PostgresTransferHelper,95,5,50,21
2015,base.trunk.src.org.hsqldb.types,BooleanType,193,18,124,12
2017,base.trunk.src.org.hsqldb,StatementSession,537,15,109,22
2019,base.trunk.src.org.hsqldb,StatementDML,1136,19,134,19
2017,base.trunk.src.org.hsqldb,ExpressionLogical,1629,48,314,13
2011,base.trunk.src.org.hsqldb.lib.tar,TarGenerator,403,1,5,5
2012,base.trunk.src.org.hsqldb.jdbc,JDBCArrayBasic,113,7,75,17
2007,base.trunk.src.org.hsqldb.util,CodeSwitcher,295,4,22,6
2013,base.trunk.src.org.hsqldb.lib,ArraySort,112,2,13,8
2008,base.trunk.src.org.hsqldb.sample,Testdb,80,1,5,5
2009,base.trunk.src.org.hsqldb,ExpressionColumn,543,10,65,10
2013,base.trunk.src.org.hsqldb.types,NullType,61,1,5,5
2011,base.trunk.src.org.hsqldb.test,TestUtil,736,30,255,15
2017,base.trunk.src.org.hsqldb.test,TestJDBCGeneratedColumns,157,9,55,9
2017,base.trunk.src.org.hsqldb.lib,CountdownInputStream,71,2,10,5
2017,base.trunk.src.org.hsqldb.jdbc,JDBCResultSet,1612,38,268,14
2007,base.trunk.src.org.hsqldb,SetFunction,470,6,46,12
2017,base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,1031,11,68,11
2009,base.trunk.src.org.hsqldb.util.preprocessor,Defines,125,2,14,7
2008,base.trunk.src.org.hsqldb.util,ZaurusConnectionDialog,166,3,20,8
2013,base.trunk.src.org.hsqldb.util,DatabaseManagerSwing,2117,35,336,42
2017,base.trunk.src.org.hsqldb,ExpressionOp,578,23,223,31
2015,base.trunk.src.org.hsqldb.lib,HsqlDeque,204,13,90,14
2012,base.trunk.src.org.hsqldb.jdbc,JDBCCommonDataSource,102,1,5,5
2010,base.trunk.src.org.hsqldb.test,TestINPredicateParameterizationAndCorrelation,116,7,41,6
2014,base.trunk.src.org.hsqldb.map,ValuePoolHashMap,249,29,198,19
2009,base.trunk.src.org.hsqldb.types,ClobDataID,131,4,24,8
2007,base.trunk.src.org.hsqldb.rowio,RowOutputText,241,3,28,11
2007,base.trunk.src.org.hsqldb.test,TestLibSpeed,166,5,55,24
2012,base.trunk.src.org.hsqldb,StatementCommand,938,26,168,22
2014,base.trunk.src.org.hsqldb.jdbc,JDBCClobClient,421,12,79,8
2017,base.trunk.src.org.hsqldb.jdbc,JDBCResultSetMetaData,231,7,53,11
2007,base.trunk.src.org.hsqldb.types,NumberType,1483,66,410,11
2010,base.trunk.src.org.hsqldb.test,TestStressInsert,133,2,16,8
2011,base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,251,2,21,15
2010,base.trunk.src.org.hsqldb.util,PostgresTransferHelper,95,5,50,21
2017,base.trunk.src.org.hsqldb.persist,TextTableStorageManager,45,3,19,8
2010,base.trunk.src.org.hsqldb.cmdline,SqlFile,4633,42,272,12
2011,base.trunk.src.org.hsqldb.jdbc,JDBCColumnMetaData,51,1,6,6
2015,base.trunk.src.org.hsqldb,TransactionManagerMV2PL,360,27,373,53
2014,base.trunk.src.org.hsqldb.jdbc,JDBCBlob,199,7,40,7
2014,base.trunk.src.org.hsqldb.persist,TextFileReader,198,4,22,6
2009,base.trunk.src.org.hsqldb,Scanner,1657,39,260,11
2015,base.trunk.src.org.hsqldb,ParserDDL,3871,110,728,16
2009,base.trunk.src.org.hsqldb,TableUtil,88,2,14,7
2009,base.trunk.src.org.hsqldb.lib.tar,DbBackup,195,1,7,7
2014,base.trunk.src.org.hsqldb.test,TestKarl,179,3,27,10
2017,base.trunk.src.org.hsqldb.lib,OrderedHashSet,99,2,11,6
2007,base.trunk.src.org.hsqldb.dbinfo,DITypeInfo,607,15,86,14
2017,base.trunk.src.org.hsqldb.persist,HsqlProperties,355,2,10,5
2011,base.trunk.src.org.hsqldb.server,WebServer,73,3,21,9
2007,base.trunk.src.org.hsqldb.lib,DataOutputStream,77,2,10,5
2014,base.trunk.src.org.hsqldb.result,Result,1078,14,86,10
2009,base.trunk.src.org.hsqldb.lib,HashMappedList,134,2,11,6
2008,base.trunk.src.org.hsqldb,SQLFunction,1322,28,249,20
2017,base.trunk.src.org.hsqldb,ExpressionAggregate,205,14,126,23
2014,base.trunk.src.org.hsqldb.types,BlobInputStream,82,4,51,22
2013,base.trunk.src.org.hsqldb.util.preprocessor,Preprocessor,418,4,26,7
2014,base.trunk.src.org.hsqldb.jdbc,JDBCStatement,326,8,76,19
2013,base.trunk.src.org.hsqldb.persist,ScaledRAStorageWrapper,55,3,38,19
2009,base.trunk.src.org.hsqldb.rowio,RowInputText,349,29,221,11
2012,base.trunk.src.org.hsqldb.test,TestBench,755,45,535,38
2012,base.trunk.src.org.hsqldb.lib,HsqlTaskQueue,87,1,6,6
2014,base.trunk.src.org.hsqldb.test,TestBug1191815,64,3,17,7
2017,base.trunk.src.org.hsqldb.util,HsqldbTransferHelper,52,2,10,5
2014,base.trunk.src.org.hsqldb,NumberSequence,503,23,306,26
2017,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorClient,166,3,36,15
2017,base.trunk.src.org.hsqldb.types,CharacterType,847,37,276,18
2013,base.trunk.src.org.hsqldb.test,TestBug778213,105,7,40,9
2015,base.trunk.src.org.hsqldb.types,BinaryType,533,30,213,12
2011,base.trunk.src.org.hsqldb.util,Transfer,828,10,65,8
2009,base.trunk.src.org.hsqldb.scriptio,ScriptReaderBase,84,1,6,6
2015,base.trunk.src.org.hsqldb.lib.tar,TarGenerator,387,1,7,7
2008,base.trunk.src.org.hsqldb.test,TestLikePredicateOptimizations,118,5,29,6
2017,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,121,20,221,22
2010,base.trunk.src.org.hsqldb.jdbc,JDBCClobClient,421,10,67,8
2019,base.trunk.src.org.hsqldb,Expression,1453,46,331,17
2019,base.trunk.src.org.hsqldb.types,RowType,332,25,222,17
2009,base.trunk.src.org.hsqldb.server,ServerConnection,1186,22,156,11
2010,base.trunk.src.org.hsqldb.test,TestTextTables,161,4,22,6
2017,base.trunk.src.org.hsqldb.rowio,RowOutputTextLog,192,1,8,8
2007,base.trunk.test.org.hsqldb.jdbc,jdbcPreparedStatementTest,607,5,63,23
2007,base.trunk.src.org.hsqldb.lib,HsqlArrayList,210,4,29,8
2013,base.trunk.src.org.hsqldb.test,TestBug808460,35,2,11,6
